methodID;algoId;nb_prims;nb_refs;nb_stms;total_time;nb_symb_heap_typ_vars;nb_symb_heap_mut_refs;nb_symb_heap_const_refs;nb_symb_heap_mut_rel_vars;nb_symb_heap_const_rel_vars;nb_scfg_locations;nb_scfg_transitions;nb_scfg_variables;nb_scfg_state_variables;nb_scfg_input_variables;nb_scfg_contr_variables;max_scfg_in_degree;max_scfg_out_degree;model_instantiation_time;support_size;scfg_generation_time;synthesis_time;triangularization_time;summarization;unsat_guard;true_guard
java.nio.Buffer_limit_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;4;3;14;13404.0;2;1;1;0;0;18;25;23;17;2;4;2;3;17420;3;1653;11570;181;done;false;true
java.nio.channels.spi.AbstractSelector_close.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;3;6;2962.0;2;1;1;0;0;8;9;16;12;2;2;2;2;15880;2;508;2362;92;done;false;true
java.util.LinkedHashMap$LinkedHashIterator_init_java.util.LinkedHashMap.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;4;8;4781.0;3;1;2;0;0;9;8;23;16;2;5;1;1;15420;4;1628;2396;757;done;false;true
java.util.Random_nextDouble.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;8;2;9;6566.0;1;0;1;0;0;10;9;20;15;2;3;1;1;15900;2;217;5806;543;done;false;true
java.nio.file.attribute.FileTime_compareTo_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;4;3;1006.0;3;1;2;0;0;4;3;21;15;2;4;1;1;15000;4;168;729;109;done;false;true
java.text.AttributeEntry_getValue.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;3;2;840.0;2;1;1;0;0;3;2;17;11;2;4;1;1;14780;2;130;603;107;done;false;true
java.util.ArrayList_rangeCheck_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;4;7;3274.0;3;2;1;0;0;9;10;20;16;2;2;2;2;5237;3;648;2529;97;done;false;true
java.lang.String_startsWith_java.lang.String_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;10;7;23;29319.0;6;4;2;0;0;25;32;41;35;2;4;3;5;21170;5;2794;26210;315;done;false;true
java.util.Collections$AsLIFOQueue_contains_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;4;3;1467.0;3;1;2;0;0;4;3;21;15;2;4;1;1;15990;4;536;821;110;done;false;true
java.util.Collections_emptyListIterator.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;2;2;787.0;1;1;0;0;0;3;2;12;7;2;3;1;1;14590;0;109;608;70;done;false;true
java.lang.String_init_char_arr_int_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;7;9;27;87483.0;8;6;2;0;0;29;38;46;39;2;5;5;6;25470;6;3970;83170;343;done;false;true
java.lang.Character_toChars_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;4;4;14;10412.0;3;3;0;0;0;16;19;24;19;2;3;3;3;16710;1;1414;8856;142;done;false;true
java.util.HashMap_computeIfPresent_java.lang.Object_java.util.function.BiFunction.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;10;18;94399.0;9;6;3;0;0;20;27;45;37;2;6;3;5;24500;6;3932;90170;297;done;false;false
java.util.Calendar_clear.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;3;6;17;9198.0;5;4;1;0;0;19;20;27;23;2;2;2;2;17530;2;1776;7292;130;done;false;true
java.util.Calendar_adjustStamp.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;9;7;36;165234.0;6;5;1;0;0;43;60;36;32;2;2;4;4;33190;2;8533;156400;301;done;false;true
java.util.Collections$CopiesList_size.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;2;2;828.0;1;0;1;0;0;3;2;13;8;2;3;1;1;14600;2;109;630;89;done;false;true
java.util.ArrayDeque_isEmpty.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;3;2;7;2762.0;1;0;1;0;0;9;10;17;12;2;3;2;2;15690;2;277;2362;123;done;false;true
java.util.HashMap_values.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;4;7;5934.0;3;2;1;0;0;9;10;22;16;2;4;2;2;15969;2;1368;3976;590;done;false;true
java.util.LinkedHashMap_entrySet.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;6;10;7802.0;5;4;1;0;0;12;13;28;22;2;4;2;2;17280;2;2201;5468;133;done;false;true
java.io.File_compareTo_java.io.File.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;4;3;1032.0;3;1;2;0;0;4;3;21;15;2;4;1;1;3451;4;213;701;118;done;false;true
java.util.HashMap$KeySet_forEach_java.util.function.Consumer.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;5;13;31;95069.0;12;10;2;0;0;35;46;52;47;2;3;3;5;32370;4;15860;78920;289;done;false;true
java.io.ObjectStreamClass$5_compare_java.io.ObjectStreamClass$MemberSignature_java.io.ObjectStreamClass$MemberSignature.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;6;4;2925.0;5;2;3;0;0;5;4;29;22;2;5;1;1;15390;6;1408;1350;167;done;false;true
java.util.TreeMap$DescendingKeyIterator_next.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;4;3;1561.0;3;2;1;0;0;4;3;20;14;2;4;1;1;15670;2;419;1033;109;done;false;true
java.lang.AbstractStringBuilder_append_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;7;3;17;10650.0;2;1;1;0;0;20;23;26;20;2;4;2;2;16880;3;1462;8579;609;done;false;true
java.util.ArrayList_add_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;4;4;9;4053.0;3;1;2;0;0;10;9;24;18;2;4;1;1;15110;4;1258;2646;149;done;false;true
java.util.Collections$CheckedList$1_next.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;4;3;1917.0;3;2;1;0;0;4;3;20;14;2;4;1;1;14850;2;228;797;892;done;false;true
java.lang.StringBuilder_length.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;2;2;852.0;1;0;1;0;0;3;2;13;8;2;3;1;1;14630;2;123;637;92;done;false;true
java.util.Formatter_ensureOpen.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;4;6;3316.0;3;2;1;0;0;8;9;18;14;2;2;2;2;15629;2;1179;2046;91;done;false;true
java.util.HashMap$TreeNode_root.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;5;7;5965.0;4;3;1;0;0;9;10;25;19;2;4;2;2;16870;2;509;4805;651;done;false;true
java.util.Random$RandomDoublesSpliterator_characteristics.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;2;1;631.0;1;0;1;0;0;2;1;12;7;2;3;1;1;14680;2;91;306;234;done;false;true
java.util.BitSet$1BitSetIterator_nextInt.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;5;4;12;5746.0;3;2;1;0;0;14;15;25;20;2;3;2;2;5743;2;624;4996;126;done;false;true
java.util.IdentityHashMap$IdentityHashMapSpliterator_getFence.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;5;6;15;10715.0;5;4;1;0;0;17;18;31;26;2;3;2;2;17810;2;3277;7292;146;done;false;true
java.io.ObjectStreamClass$5_compare_java.lang.Object_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;6;4;2014.0;5;2;3;0;0;5;4;29;22;2;5;1;1;4500;6;491;1353;170;done;false;true
java.util.Random_init.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;3;2;5;1368.0;1;0;1;0;0;6;5;17;11;2;4;1;1;14940;2;185;1054;129;done;false;true
java.util.Hashtable_entrySet.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;6;8;6375.0;5;4;1;0;0;10;11;28;22;2;4;2;2;17290;2;2088;4153;134;done;false;true
java.lang.Double_isNaN_double.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;3;1;6;2065.0;0;0;0;0;0;8;9;12;8;2;2;2;2;15869;1;506;1470;89;done;false;true
java.text.DateFormatSymbols_getProviderInstance_java.util.Locale.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;7;8;6839.0;6;5;1;0;0;10;11;31;25;2;4;2;2;16940;2;1921;4776;142;done;false;true
java.util.Random_nextFloat.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;3;2;4;1213.0;1;0;1;0;0;5;4;15;10;2;3;1;1;14870;2;149;963;101;done;false;true
java.lang.Boolean_compareTo_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;4;3;970.0;3;1;2;0;0;4;3;21;15;2;4;1;1;14850;4;159;697;114;done;false;true
java.util.HashMap$KeySet_remove_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;5;8;5953.0;4;2;2;0;0;10;11;27;21;2;4;2;2;5041;4;1800;4031;122;done;false;false
java.lang.AbstractStringBuilder_length.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;2;2;823.0;1;0;1;0;0;3;2;13;8;2;3;1;1;14580;2;105;622;96;done;false;true
java.util.ArrayList_listIterator.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;3;3;2253.0;2;1;1;0;0;4;3;17;11;2;4;1;1;14680;2;443;1695;115;done;false;true
java.io.ObjectStreamField_isPrimitive.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;3;8;4399.0;2;1;1;0;0;10;13;19;14;2;3;2;3;16440;2;664;3609;126;done;false;true
java.util.Formatter$FormatSpecifier_printHashCode_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;5;8;6569.0;4;2;2;0;0;10;11;24;19;2;3;2;2;16920;4;2941;3507;121;done;false;true
java.util.Spliterators$ArraySpliterator_tryAdvance_java.util.function.Consumer.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;5;6;17;17441.0;5;3;2;0;0;19;24;33;27;2;4;3;4;19630;4;3253;13440;748;done;false;true
java.util.AbstractMap_clone.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;4;5;2276.0;3;2;1;0;0;6;5;20;14;2;4;1;1;14920;2;177;1985;114;done;false;true
java.util.Formatter_access$000_java.util.Formatter.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;3;2;2073.0;2;1;1;0;0;3;2;17;11;2;4;1;1;14700;2;410;1550;113;done;false;true
java.util.Formatter$FormatSpecifier_failMismatch_java.util.Formatter$Flags_char.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;5;4;1944.0;4;2;2;0;0;5;4;22;17;2;3;1;1;3525;5;1077;767;100;done;false;true
java.util.Hashtable$KeySet_size.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;3;3;2051.0;2;1;1;0;0;4;3;16;11;2;3;1;1;14670;2;400;1550;101;done;false;true
java.util.LinkedHashMap$LinkedValueIterator_init_java.util.LinkedHashMap.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;3;3;1867.0;2;0;2;0;0;4;3;19;12;2;5;1;1;15230;4;611;1114;142;done;false;true
java.util.Formatter$FormatSpecifier_trailingSign_java.lang.StringBuilder_boolean.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;5;7;6777.0;4;2;2;0;0;9;12;29;22;2;5;3;3;17020;5;1433;5168;176;done;false;true
java.lang.AssertionError_init_long.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;3;3;906.0;2;1;1;0;0;4;3;18;12;2;4;1;1;14770;3;169;628;109;done;false;true
java.util.TreeMap$ValueIterator_next.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;4;3;1562.0;3;2;1;0;0;4;3;20;14;2;4;1;1;15810;2;448;1006;108;done;false;true
java.util.IdentityHashMap_nextKeyIndex_int_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;4;1;6;1933.0;0;0;0;0;0;8;9;13;9;2;2;2;2;15930;2;227;1609;97;done;false;true
java.util.Collections$CopiesList_equals_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;15;11;50;371353.0;10;8;2;0;0;54;83;58;52;2;4;6;11;34090;4;16020;354900;433;done;false;true
java.util.Spliterators$2Adapter_hasNext.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;3;6;3613.0;2;1;1;0;0;8;9;19;14;2;3;2;2;15960;2;481;3027;105;done;false;true
java.util.HashMap$TreeNode_split_java.util.HashMap_java.util.HashMap$Node_arr_int_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;8;14;51;501833.0;13;10;3;0;0;58;77;60;54;2;4;5;4;52980;8;26090;475300;443;done;false;true
java.util.WeakHashMap$Values_iterator.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;4;4;3001.0;3;2;1;0;0;5;4;20;14;2;4;1;1;14950;2;1302;1576;123;done;false;true
java.lang.Integer_toString_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;5;3;14;9588.0;2;2;0;0;0;17;20;22;17;2;3;2;2;17020;1;1360;8080;148;done;false;true
java.util.HashMap$TreeNode_checkInvariants_java.util.HashMap$TreeNode.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;9;14;52;311113.0;13;12;1;0;0;54;97;59;54;2;3;9;23;69910;2;20190;290500;423;done;false;true
java.util.HashMap_capacity.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;4;11;7649.0;3;2;1;0;0;13;16;22;17;2;3;3;3;16750;2;2014;5485;150;done;false;true
java.lang.StringBuilder_getChars_int_int_char_arr_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;3;3;2;706.0;2;0;2;0;0;3;2;18;13;2;3;1;1;14860;7;190;438;78;done;false;true
java.util.HashMap_computeIfAbsent_java.lang.Object_java.util.function.Function.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;16;21;75;8634594.0;20;17;3;0;0;80;113;93;85;2;6;5;7;95180;6;47180;8584000;3414;done;false;false
java.util.LinkedHashMap$LinkedKeyIterator_next.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;4;3;1566.0;3;2;1;0;0;4;3;20;14;2;4;1;1;16480;2;447;1015;104;done;false;true
java.util.HashMap_entrySet.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;6;10;7694.0;5;4;1;0;0;12;13;28;22;2;4;2;2;17250;2;2053;5513;128;done;false;true
java.util.IdentityHashMap_containsMapping_java.lang.Object_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;4;8;17;33673.0;7;4;3;0;0;20;25;40;33;2;5;2;3;20920;6;2717;30660;296;done;false;true
java.util.ArrayDeque$DescendingIterator_next.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;11;10;29;61580.0;9;8;1;0;0;31;36;51;45;2;4;3;4;26160;2;8634;52700;246;done;false;true
java.util.Collections$UnmodifiableNavigableMap$EmptyNavigableMap_navigableKeySet.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;3;2;2081.0;2;1;1;0;0;3;2;17;11;2;4;1;1;14700;2;515;1458;108;done;false;true
java.util.SubList_access$000_java.util.SubList.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;2;2;830.0;1;0;1;0;0;3;2;13;8;2;3;1;1;14640;2;111;628;91;done;false;true
java.util.Random_nextBoolean.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;2;6;2504.0;1;0;1;0;0;8;9;16;11;2;3;2;2;15690;2;278;2122;104;done;false;true
java.util.WeakHashMap$EntrySet_init_java.util.WeakHashMap.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;3;3;1845.0;2;0;2;0;0;4;3;19;12;2;5;1;1;15210;4;588;888;369;done;false;true
java.io.ObjectOutputStream_clinit.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;4;7;451.0;3;3;0;0;0;8;7;15;12;2;1;1;1;14940;0;237;155;59;done;false;true
java.lang.Math_floorMod_long_long.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;5;1;4;890.0;0;0;0;0;0;5;4;12;8;2;2;1;1;14790;2;140;664;86;done;false;true
java.lang.Object_equals_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;3;5;2910.0;2;0;2;0;0;7;8;20;14;2;4;2;2;15969;4;258;2510;142;done;false;true
java.util.Collections$EmptyListIterator_clinit.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;2;4;450.0;1;1;0;0;0;5;4;8;5;2;1;1;1;14580;0;133;261;56;done;false;true
java.util.IdentityHashMap$ValueSpliterator_tryAdvance_java.util.function.Consumer.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;9;10;29;59867.0;9;7;2;0;0;31;38;49;43;2;4;4;5;27240;4;8203;51390;274;done;false;true
java.util.Vector$Itr_hasNext.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;3;3;8;3798.0;2;1;1;0;0;10;11;20;15;2;3;2;2;16610;2;582;3093;123;done;false;true
java.util.EnumMap_access$210_java.util.EnumMap.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;2;4;1086.0;1;0;1;0;0;5;4;14;9;2;3;1;1;14770;2;129;856;101;done;false;true
java.util.Locale_equals_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;4;12;25;64672.0;11;9;2;0;0;28;37;50;44;2;4;5;5;27730;4;7864;55630;1178;done;false;true
java.util.AbstractMap$2$1_init_java.util.AbstractMap$2.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;7;8;9005.0;6;4;2;0;0;9;8;31;24;2;5;1;1;15510;4;3791;5045;169;done;false;true
java.nio.Buffer_position.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;2;2;829.0;1;0;1;0;0;3;2;13;8;2;3;1;1;14620;2;106;628;95;done;false;true
java.util.LinkedHashMap_init_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;2;3;964.0;1;0;1;0;0;4;3;15;9;2;4;1;1;3378;3;144;706;114;done;false;true
java.lang.ConditionalSpecialCasing$Entry_getLowerCase.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;3;2;838.0;2;1;1;0;0;3;2;17;11;2;4;1;1;14880;2;139;591;108;done;false;true
java.util.Collections$UnmodifiableMap_size.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;3;3;1015.0;2;1;1;0;0;4;3;16;11;2;3;1;1;14950;2;277;646;92;done;false;true
java.util.Collections$EmptyIterator_hasNext.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;2;1;641.0;1;0;1;0;0;2;1;12;7;2;3;1;1;14510;2;87;316;238;done;false;true
java.util.Collections$CheckedList_equals_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;4;8;7055.0;3;1;2;0;0;10;13;24;18;2;4;2;3;16800;4;737;6177;141;done;false;true
java.lang.Byte_compareTo_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;4;3;975.0;3;1;2;0;0;4;3;21;15;2;4;1;1;14860;4;163;690;122;done;false;true
java.util.LinkedHashMap_removeEldestEntry_java.util.Map$Entry.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;3;1;971.0;2;0;2;0;0;2;1;17;11;2;4;1;1;15100;4;509;367;95;done;false;true
java.util.AbstractMap_size.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;3;3;1367.0;2;1;1;0;0;4;3;16;11;2;3;1;1;15750;2;669;607;91;done;false;true
java.nio.file.FileTreeWalker_visit_java.nio.file.Path_boolean_boolean.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;7;30;57;361481.0;29;27;2;0;0;43;54;109;102;2;5;7;7;66140;6;25200;335500;781;done;false;true
java.util.LinkedHashMap_init_int_float.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;2;3;949.0;1;0;1;0;0;4;3;16;10;2;4;1;1;14910;4;143;694;112;done;false;true
java.util.LinkedList_node_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;6;4;18;20997.0;3;2;1;0;0;22;27;28;22;2;4;3;2;18120;3;1981;18810;206;done;false;true
java.util.Collections$SynchronizedList_listIterator_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;4;3;2179.0;3;2;1;0;0;4;3;21;15;2;4;1;1;15080;3;1282;792;105;done;false;true
java.util.Formatter_access$200.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;1;2;737.0;0;0;0;0;0;3;2;8;4;2;2;1;1;14550;0;97;573;67;done;false;true
java.lang.Float_floatToIntBits_float.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;4;1;7;3130.0;0;0;0;0;0;9;12;13;9;2;2;3;3;15760;1;411;1993;726;done;false;true
java.nio.file.Files_provider_java.nio.file.Path.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;4;3;1084.0;3;2;1;0;0;4;3;20;14;2;4;1;1;14880;2;203;780;101;done;false;true
java.lang.String_substring_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;3;7;18;29412.0;6;5;1;0;0;21;26;34;28;2;4;3;3;20780;3;2577;26610;225;done;false;true
java.util.AbstractList_outOfBoundsMsg_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;8;9;4719.0;7;6;1;0;0;10;9;34;28;2;4;1;1;16340;3;1485;3100;134;done;false;true
java.util.HashSet_init_int_float.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;2;3;5;1695.0;2;1;1;0;0;6;5;19;13;2;4;1;1;15720;4;484;1074;137;done;false;true
java.lang.Integer_getChars_int_int_char_arr.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;22;5;40;48341.0;4;3;1;0;0;45;52;43;39;2;2;4;2;23850;4;4530;43530;281;done;false;true
java.lang.Integer_formatUnsignedInt_int_int_char_arr_int_int.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;10;3;13;9290.0;2;1;1;0;0;15;18;27;22;2;3;2;3;17330;6;1257;7888;145;done;false;true
java.util.Formatter$FormatSpecifier_print_short_java.util.Locale.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;6;4;16;11511.0;3;1;2;0;0;18;27;26;21;2;3;4;6;7373;5;2650;8701;160;done;false;true
java.util.Comparators$NullComparator_compare_java.lang.Object_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;5;6;24;63727.0;5;2;3;0;0;29;40;35;28;2;5;3;3;22030;6;3312;60060;355;done;false;true
java.util.HashMap$HashIterator_nextNode.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;6;11;30;165062.0;10;9;1;0;0;33;44;49;43;2;4;4;5;31130;2;15130;149600;332;done;false;true
java.lang.Float_compare_float_float.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;7;1;16;8018.0;0;0;0;0;0;19;26;16;12;2;2;3;3;16490;2;1395;6473;150;done;false;true
java.util.RegularEnumSet$EnumSetIterator_hasNext.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;3;2;7;2639.0;1;0;1;0;0;9;10;17;12;2;3;2;2;15780;2;262;2248;129;done;false;true
java.util.Formatter$FormatSpecifier_adjustWidth_int_java.util.Formatter$Flags_boolean.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;4;4;8;9616.0;3;1;2;0;0;10;15;26;20;2;4;4;4;17410;6;1512;7945;159;done;false;true
java.util.TreeMap_getEntry_java.lang.Object.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;1;9;22;72987.0;8;6;2;0;0;24;33;40;33;2;5;4;6;12700;4;5019;67690;278;done;false;true
java.lang.Long_compareTo_java.lang.Long.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;3;3;4;1212.0;2;0;2;0;0;5;4;20;14;2;4;1;1;14830;4;154;922;136;done;false;true
java.io.OutputStreamWriter_close.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;3;3;1966.0;2;1;1;0;0;4;3;13;9;2;2;1;1;3233;2;445;1441;80;done;false;true
java.util.Spliterators$LongArraySpliterator_tryAdvance_java.util.function.LongConsumer.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;6;5;17;16339.0;4;2;2;0;0;19;24;31;25;2;4;3;4;18910;4;1561;14580;198;done;false;true
java.util.TreeMap$Entry_getValue.meth;r1_res2__impl_-except_dumb_300_-dr_t=3mm_cudd=8GiBGiB_;0;3;2;844.0;2;1;1;0;0;3;2;17;11;2;4;1;1;14860;2;127;603;114;done;false;true
